Domain,Area,Element,Item,Year,Unit,Value
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2008","USD","56093.944436"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2009","USD","46932.215688"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2010","USD","52848.740231"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2011","USD","60639.123798"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2012","USD","57815.454048"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2013","USD","60819.355116"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2014","USD","59703.876851"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2015","USD","51282.961072"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2016","USD","51807.319255"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2017","USD","53788.877499"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2018","USD","54658.441574"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2019","USD","51994.895285"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2020","USD","52758.781923"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2021","USD","61116.750525"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2022","USD","56040.302284"
"Macro Indicators","Sweden","Value US$ per capita","Gross Domestic Product","2023","USD","56640.562555"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","1995","USD","3933.077491"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","1996","USD","4146.104926"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","1997","USD","4268.702199"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","1998","USD","4433.354058"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","1999","USD","4057.822085"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2000","USD","4278.266534"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2001","USD","3100.458782"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2002","USD","3640.761834"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2003","USD","4704.772007"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2004","USD","6031.790312"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2005","USD","7369.431292"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2006","USD","8003.812179"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2007","USD","9668.399445"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2008","USD","10802.600475"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2009","USD","8989.735887"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2010","USD","10614.984568"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2011","USD","11308.371736"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2012","USD","11697.474363"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2013","USD","12507.803157"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2014","USD","12020.349661"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2015","USD","10851.920106"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2016","USD","10734.25647"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2017","USD","10464.007788"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2018","USD","9406.818397"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2019","USD","9115.842397"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2020","USD","8561.654284"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2021","USD","9671.027527"
"Macro Indicators","Türkiye","Value US$ per capita","Gross Domestic Product","2022","USD","10629.308892"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","1995","USD","23205.581891"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","1996","USD","24445.125541"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","1997","USD","26795.095765"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","1998","USD","28297.019598"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","1999","USD","28787.285472"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2000","USD","28300.016318"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2001","USD","27921.439336"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2002","USD","30084.183465"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2003","USD","34442.950942"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2004","USD","40363.020331"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2005","USD","42117.09418"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2006","USD","44545.11861"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2007","USD","50451.37623"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2008","USD","47448.841197"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2009","USD","38763.442414"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2010","USD","39602.948561"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2011","USD","42091.309259"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2012","USD","42425.070267"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2013","USD","43308.771731"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2014","USD","47314.226631"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2015","USD","44889.838112"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2016","USD","40958.011613"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2017","USD","40568.470503"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2018","USD","43221.601465"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2019","USD","42699.37743"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2020","USD","40230.058952"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2021","USD","46692.295531"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2022","USD","45757.982653"
"Macro Indicators","United Kingdom of Great Britain and Northern Ireland","Value US$ per capita","Gross Domestic Product","2023","USD","48179.537668"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","1995","USD","28757.558574"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","1996","USD","30013.352413"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","1997","USD","31489.337938"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","1998","USD","32855.93347"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","1999","USD","34497.877566"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2000","USD","36299.590967"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2001","USD","37068.381004"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2002","USD","37902.196805"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2003","USD","39354.392098"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2004","USD","41562.455875"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2005","USD","43926.289303"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2006","USD","46089.875608"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2007","USD","47810.218316"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2008","USD","48315.694887"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2009","USD","46928.69437"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2010","USD","48360.538641"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2011","USD","49700.202571"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2012","USD","51330.908548"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2013","USD","52855.393271"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2014","USD","54677.773056"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2015","USD","56360.325761"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2016","USD","57470.397057"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2017","USD","59468.227644"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2018","USD","62192.140961"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2019","USD","64373.717334"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2020","USD","63472.265479"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2021","USD","70012.363055"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2022","USD","76100.715015"
"Macro Indicators","United States of America","Value US$ per capita","Gross Domestic Product","2023","USD","79852.245241"
